标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
大社区 户型方正 南向电梯 高楼层 采光通透,南航新村 ,新市,VR看装修 房本满两年,3,8个月以前发布,3室1厅,85.38平米,西南,简装,高楼层(共17层),1997年,塔楼,1420000.0,16632
广园新村低层三房精装修南向免增值税,景泰新村 ,景泰,VR看装修 房本满五年 随时看房,6,11个月以前发布,3室2厅,52.84平米,南,精装,低楼层(共8层),1990年,塔楼,1230000.0,23278
汇侨新城 实用三房 厅出阳台 东南靓向 视野好,汇侨新城南区 ,新市,VR看装修 房本满五年,0,1个月以前发布,3室1厅,83.53平米,东东南,精装,高楼层(共17层),2000年,塔楼,1890000.0,22627
金碧雅苑98方三房二位高层户型方正,金碧雅苑 ,黄边,VR房源 房本满五年,1,1个月以前发布,3室1厅,97.23平米,西南,其他,17层,2004年,塔楼,2800000.0,28798
生活设施齐全，小区配套完善，人文气息浓厚,景泰新村 ,景泰,VR房源 房本满两年,0,1个月以前发布,2室1厅,70.45平米,南,简装,中楼层(共8层),1992年,塔楼,1550000.0,22002
半岛B区电梯安静舒适两房，看房方便，户型方正,富力半岛 ,罗冲围,VR看装修 房本满五年 随时看房,6,6个月以前发布,2室1厅,66平米,北,简装,12层,2000年,塔楼,1650000.0,25000
方正实用3房，高楼层，通风采光好，温馨三房,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,16,9个月以前发布,3室2厅,89.94平米,南北,其他,中楼层(共32层),2004年,塔楼,2660000.0,29576
此房满五，视野开阔，格局方正实用，高层采光通风好,金碧雅苑 ,黄边,近地铁 VR看装修 房本满五年 随时看房,7,8个月以前发布,3室1厅,83.84平米,西,简装,17层,2004年,塔楼,2600000.0,31012
机场路白云明珠广场精装1房户型方正厅出阳台交通便利,白云明珠广场 ,机场路,VR房源 房本满五年,1,6,1室1厅,34.76平米,北,精装,低楼层(共14层),1996年,塔楼,750000.0,21577
金湖雅苑 满五唯一 东向 一房可设计两房 方正实用,金湖雅苑 ,沙太北,VR看装修 房本满五年 随时看房,9,一年前发布,1室2厅,55.75平米,东,其他,9层,1999年,塔楼,929000.0,16664
金碧三房，望花园，安静，装修保养好拎包入住,金碧新城 ,石井,近地铁 VR房源 房本满五年 随时看房,5,2个月以前发布,3室1厅,89.61平米,东北,其他,低楼层(共32层),2006年,塔楼,2450000.0,27341
广园新村  低层正规两房  住家装修保养好,景泰新村 ,景泰,VR看装修 房本满五年,3,17,2室2厅,57.19平米,北,精装,中楼层(共8层),1990年,塔楼,1220000.0,21333
松溪花园 大面积总忦低  全明通透 厅卧错落有致,松溪花园 ,罗冲围,近地铁 VR看装修 房本满五年,1,11,2室1厅,101.1平米,北,其他,低楼层(共9层),2001年,平房,1780000.0,17607
远景路的东向好房 户型房子漂亮,康盈阁 ,机场路,近地铁 VR看装修 房本满五年 随时看房,1,2个月以前发布,2室1厅,70.36平米,南,其他,中楼层(共11层),1999年,塔楼,1660000.0,23593
金碧新城南向三房  望花园 南向采光通风佳,金碧新城 ,石井,近地铁 VR房源 房本满五年 随时看房,2,6个月以前发布,3室1厅,92.64平米,南,精装,低楼层(共32层),2006年,塔楼,2600000.0,28066
满五年，一梯两户，南向大三房，南北对流，景观开阔,依云小镇 ,永泰,VR房源 房本满五年,100,一年前发布,3室1厅,139.46平米,南,精装,中楼层(共10层),2009年,塔楼,3850000.0,27607
盈富居 平层电梯  离地铁300米  户型实用,盈富居 ,罗冲围,VR看装修 随时看房,1,1个月以前发布,2室1厅,36.72平米,东北,简装,9层,,塔楼,750000.0,20425
BAI信广场旁 双地铁 小区管理户型方正,广播设备厂宿舍 ,新市,VR看装修 房本满两年 随时看房,2,2个月以前发布,2室1厅,69.93平米,南,简装,高楼层(共7层),,塔楼,1050000.0,15016
户型方正，中间楼层，小区环境好，13号线地铁口,翠福居 ,罗冲围,VR看装修 房本满五年 随时看房,4,27,1室1厅,41.84平米,东南,简装,低楼层(共9层),2004年,平房,1000000.0,23901
独用大露台，南向3+1房，可摇号省实,白云骏景 ,黄石,VR房源 房本满五年,0,10,4室2厅,131.16平米,南北,简装,低楼层(共12层),2003年,塔楼,4800000.0,36597
汇侨新城北区，户型方正，光线好,汇侨新城北区 ,新市,VR看装修 房本满两年 随时看房,9,一年前发布,3室2厅,88.45平米,东南,其他,高楼层(共9层),2000年,塔楼,1250000.0,14133
瑞晖花园 南向方正大2房 随时看房,瑞晖花园 ,石井,VR看装修 房本满五年 随时看房,4,一年前发布,2室1厅,81.42平米,南,简装,高楼层(共6层),2002年,塔楼,1180000.0,14493
富力桃园 满五唯一原温馨婚房 户型方正,富力桃园 ,罗冲围,VR房源 房本满五年,2,一年前发布,2室1厅,75.82平米,东南,精装,中楼层(共16层),2004年,塔楼,2530000.0,33369
恒大绿洲 证过五 精装修 南北对流 户型方正实用,恒大绿洲花园 ,金沙洲,近地铁 VR房源 房本满五年 随时看房,1,一年前发布,3室2厅,188.07平米,东南,精装,低楼层(共31层),2008年,塔楼,5800000.0,30840
云裳丽影 4室2厅 东南,云裳丽影 ,同和,近地铁 VR房源 房本满五年 随时看房,0,1个月以前发布,4室2厅,146.69平米,东南,精装,30层,2007年,塔楼,5880000.0,40085
春鸿居，南向大两房，带平台，配套完善,春鸿居 ,元下田,近地铁 VR看装修 房本满五年 随时看房,1,11个月以前发布,2室1厅,59.98平米,南,精装,低楼层(共9层),1997年,塔楼,1050000.0,17506
南湖荔苑  满五唯一  中层单位  好户型 大三房,荔苑公寓 ,南湖,VR看装修 房本满五年,1,4个月以前发布,3室2厅,106.66平米,东南东南西北,精装,中楼层(共8层),2000年,塔楼,1350000.0,12658
白云家园 电梯南向1房 通风采光好。,白云家园 ,梅花园,近地铁 VR看装修 房本满两年,2,2个月以前发布,1室1厅,33.85平米,南,简装,6层,1997年,塔楼,1160000.0,34269
白云区 盈富居一房改两房 有电梯 看房方便,盈富居 ,罗冲围,VR看装修 房本满五年,0,6个月以前发布,2室1厅,36.72平米,南,其他,9层,2000年,塔楼,880000.0,23966
诚意放盘，楼层好视野开阔，采光充足，生活配套齐全,增槎路 ,罗冲围,VR看装修,0,2个月以前发布,3室1厅,70平米,南北,简装,高楼层(共9层),,板楼,1100000.0,15715
朝向好，通风透气采光够，满五唯一税费少 交通便利,民航小区南云西街 ,机场路,VR看装修 房本满五年,0,5个月以前发布,2室1厅,64.84平米,东南,简装,中楼层(共7层),1995年,塔楼,1130000.0,17428
满五唯一 单边位 通风采光好 视野宽阔 新装修,富力桃园 ,罗冲围,VR房源 房本满五年,3,5个月以前发布,3室2厅,97.23平米,西南,精装,中楼层(共32层),2004年,塔楼,2990000.0,30752
格局方正 采光通风好 电梯南向 大阳台 单边位,美景苑 ,机场路,VR看装修 房本满五年 随时看房,0,2个月以前发布,2室1厅,77.48平米,南,精装,中楼层(共9层),2008年,塔楼,2200000.0,28395
麓景路口 去麓湖近 ，电梯高层 光线好 ，户型方正,南洋电器厂宿舍 ,麓景,VR房源 房本满五年 随时看房,15,2个月以前发布,2室1厅,62.7平米,南北,简装,高楼层(共9层),,塔楼,1200000.0,19139
半岛E区  楼龄新  凤凰楼层 望江视野佳,富力半岛 ,罗冲围,近地铁 VR看装修 房本满五年,2,4个月以前发布,3室2厅,89.91平米,西南,简装,26层,2005年,塔楼,2950000.0,32811
大型居住社区低总嫁 温馨两房 视野开阔 生活配套成熟,广园云苑新村 ,景泰,VR看装修 房本满五年 随时看房,3,3个月以前发布,2室1厅,42.9平米,南,精装,高楼层(共9层),,塔楼,880000.0,20513
桃园D区高层南向视野开阔单边位采光充足对流满五唯一,富力桃园 ,罗冲围,VR房源 房本满五年,0,3个月以前发布,2室1厅,72.79平米,东南,精装,高楼层(共30层),2004年,塔楼,2250000.0,30911
岭南南向望湖3房 单边位 中楼层 采光通风好  诚心卖,岭南新世界 ,嘉禾望岗,近地铁 VR房源 房本满五年 随时看房,9,一年前发布,3室2厅,116.95平米,南,精装,中楼层(共8层),2001年,塔楼,4300000.0,36768
房子视野不错，满五年唯一，户型很方正，有生活阳台,富力城南区 ,夏茅,VR看装修 房本满五年 随时看房,0,1个月以前发布,2室2厅,82.41平米,西北,简装,中楼层(共17层),2007年,塔楼,1630000.0,19780
怡富尚苑  精装大三房  自住保养新净  证过五年税少,怡富尚苑 ,石井,近地铁 VR看装修 房本满五年 随时看房,5,一年前发布,3室2厅,129.72平米,南,精装,低楼层(共16层),2008年,塔楼,2630000.0,20275
满五年唯一 电梯两房 精致装修 拎包入住 位置好,水警宿舍 ,白云大道南,VR看装修 房本满五年 随时看房,2,1个月以前发布,2室1厅,50.69平米,东,简装,高楼层(共9层),1998年,塔楼,1180000.0,23279
华为板块地铁口 小区中层 户型方正,华宇苑 ,罗冲围,VR房源 房本满五年 随时看房,4,一年前发布,1室1厅,50.72平米,东,毛坯,中楼层(共9层),1992年,塔楼,840000.0,16562
计划加装电梯 东向两房，中低层采光通风好，jia格笋,田心花园 ,同德围,近地铁 VR看装修 房本满五年 随时看房,29,一年前发布,2室2厅,74.45平米,东,简装,中楼层(共9层),1998年,塔楼,1500000.0,20148
顺景花园 电梯 实用靓两房 安静舒适,顺景花园 ,马务,VR房源 房本满五年 随时看房,3,9个月以前发布,2室1厅,58.46平米,北西北,简装,高楼层(共9层),1998年,塔楼,1000000.0,17106
金沙洲 城西花园 电梯三房 看花园 地铁口 中高层安静,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,5,2个月以前发布,3室1厅,84.18平米,南西南,精装,高楼层(共9层),1999年,塔楼,1750000.0,20789
御金沙大三房两卫 飞机户型 采光好 房子通透舒适,御金沙 ,金沙洲,近地铁 VR看装修 房本满两年 随时看房,8,11个月以前发布,3室2厅,116.97平米,东南,精装,中楼层(共16层),2014年,塔楼,3350000.0,28640
富力桃园 实用三房户型 中层视野景观好 安静舒适小区,富力桃园 ,罗冲围,VR房源 房本满两年 随时看房,0,1个月以前发布,3室2厅,91.29平米,西南,简装,中楼层(共31层),2004年,塔楼,3450000.0,37792
楼层好，视野宽阔，采光充足，配套设施齐全，交通便利,汇侨新城北区 ,新市,VR房源 房本满五年,0,1个月以前发布,2室1厅,79.81平米,东,简装,高楼层(共18层),2000年,塔楼,1530000.0,19171
东南方向，望花园大阳台近在咫尺设计之都,时代玫瑰园 ,黄边,VR房源 房本满五年,6,8个月以前发布,3室1厅,115.43平米,东南,精装,高楼层(共18层),2008年,塔楼,4300000.0,37253
大型居住社区低总嫁 温馨两房 视野开阔 生活配套成熟,广园云苑新村 ,景泰,VR看装修 房本满五年 随时看房,3,3个月以前发布,2室1厅,42.9平米,南,精装,高楼层(共9层),,塔楼,880000.0,20513
麓景路口 去麓湖近 ，电梯高层 光线好 ，户型方正,南洋电器厂宿舍 ,麓景,VR房源 房本满五年 随时看房,15,2个月以前发布,2室1厅,62.7平米,南北,简装,高楼层(共9层),,塔楼,1200000.0,19139
诚意放盘，楼层好视野开阔，采光充足，生活配套齐全,增槎路 ,罗冲围,VR看装修,0,2个月以前发布,3室1厅,70平米,南北,简装,高楼层(共9层),,板楼,1100000.0,15715
桃园D区高层南向视野开阔单边位采光充足对流满五唯一,富力桃园 ,罗冲围,VR房源 房本满五年,0,3个月以前发布,2室1厅,72.79平米,东南,精装,高楼层(共30层),2004年,塔楼,2250000.0,30911
富力城 大2房2厅 阳光充足 视野开阔 宽敞明亮,富力城北区 ,夏茅,VR看装修 房本满五年,1,一年前发布,2室2厅,86.73平米,东,其他,高楼层(共17层),2009年,塔楼,2100000.0,24214
云山诗意 大三房 中高层 采光通风好,云山诗意 ,黄边,近地铁 VR看装修 房本满五年,23,一年前发布,3室2厅,127.92平米,东北,精装,高楼层(共11层),2008年,塔楼,4480000.0,35022
富力桃园  满五唯一  格局佳 通风采光好,富力桃园 ,罗冲围,VR房源 房本满五年,8,一年前发布,2室1厅,76.13平米,西南,精装,高楼层(共32层),2004年,塔楼,2180000.0,28636
高尔东区高层望花园两房，视野开阔采光足,白云高尔夫花园东区 ,黄石,VR房源 房本满五年,2,5个月以前发布,2室1厅,75.37平米,东西,简装,高楼层(共14层),2002年,塔楼,2060000.0,27332
低总jia，配套成熟，交通便利，小区微改造,宏航苑 ,新市,VR房源 房本满五年 随时看房,22,一年前发布,1室1厅,22.81平米,东南,简装,低楼层(共9层),1998年,塔楼,310000.0,13591
中楼层 南北对流 望花园 位置安静 装修全新未住,越秀星汇云城 ,同和,VR看装修 随时看房,2,7个月以前发布,4室2厅,91.06平米,东南,其他,32层,,塔楼,3680000.0,40413
电梯楼 方正格局 客运站背后 业主异地要卖,松南路 ,罗冲围,VR看装修 房本满五年 随时看房,0,10,2室1厅,66.88平米,东西,其他,中楼层(共9层),,塔楼,1430000.0,21382
富力半岛花园 步梯实用三房 安静舒适小区,富力半岛 ,罗冲围,VR房源 房本满五年,0,22,3室2厅,70.03平米,西南,简装,7层,1998年,塔楼,1950000.0,27846
云桦苑 精装小三房 电梯高层 安静望花园  静谧舒适,云景花园云桦苑 ,京溪,VR房源 房本满五年 随时看房,2,6个月以前发布,3室2厅,83.49平米,东北,精装,中楼层(共10层),2002年,塔楼,3760000.0,45036
云山居 低层三房两厅 户型格局好 安静舒适 通风采光足,云山居 ,元下田,VR看装修 房本满五年,1,25,3室2厅,92.41平米,南,简装,低楼层(共6层),2000年,塔楼,2050000.0,22184
御金沙 南北对流三房 中高层 自住保养好,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,2,4个月以前发布,3室2厅,102.73平米,东北,精装,中楼层(共25层),2011年,塔楼,2800000.0,27256
新盘上市  花园小区东南向2房  中间楼层自住精装修,白云明珠广场 ,机场路,VR房源 房本满五年,1,2个月以前发布,2室1厅,67.38平米,东东南,精装,中楼层(共14层),1996年,塔楼,1550000.0,23004
金碧新城中高层南向两房 望花园安静舒适 通风采光佳,金碧新城 ,石井,近地铁 VR房源 房本满五年,3,5个月以前发布,2室1厅,62.65平米,南,精装,中楼层(共32层),2006年,塔楼,1450000.0,23145
户型好 格局正  大户型单位 随时方便看,上步花园 ,同德围,近地铁 VR看装修 房本满五年 随时看房,7,一年前发布,3室1厅,76.23平米,东南,精装,中楼层(共9层),1998年,塔楼,1350000.0,17710
小区管理 电梯高层 南向采光好 格局方正 看房方便,锦翠苑(金钟横路) ,景泰,VR看装修 房本满五年 随时看房,1,4个月以前发布,2室1厅,63.03平米,南,简装,高楼层(共9层),1993年,塔楼,1800000.0,28558
黄石公安厅小区南北对流看花园，没遮挡,黄石小区 ,黄石,VR房源 房本满五年 随时看房,4,7个月以前发布,3室1厅,96.32平米,北,其他,低楼层(共9层),1999年,塔楼,2600000.0,26994
"采光明亮，户型方正，房屋类型为住宅，创意空间,格局.",万科爱地住宅区 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,3,一年前发布,2室1厅,58.65平米,东北,精装,中楼层(共13层),2010年,板塔结合,1490000.0,25405
店长推荐：云裳丽影   2012年楼龄南向三房两卫,云裳丽影 ,同和,近地铁 VR看装修 房本满五年 随时看房,4,9个月以前发布,3室2厅,102.47平米,东南,精装,18层,2012年,塔楼,4100000.0,40012
此房满五年中层望花园厅出阳台东南向业主诚心放卖,祥景花园雍翠园 ,黄石,VR看装修 房本满五年,1,14,3室2厅,115.04平米,东南,精装,中楼层(共15层),2003年,塔楼,2900000.0,25209
